receiver_light,receiver_acceleration,receiver_angular_velocity,receiver_temperature,receiver_humidity,rssi,sender_light,sender_acceleration,sender_angular_velocity,sender_temperature,sender_humidity,receiver_id,sender_id,within_3m
1623296,98,3472,3679,7793,-66,5900,94,4701,3526,6560,27776,8453,0
1710336,100,1567,3686,7673,-70,6211,124,10022,3528,6617,27776,8453,0
1848320,101,1041,3689,7547,-70,185664,102,1082,3780,5714,27776,9216,0
1848320,101,1041,3689,7547,-87,846,140,14443,3528,6683,27776,8453,0
1816959,99,542,3680,7426,-72,403,102,14271,3529,6764,27776,8453,0
1688960,99,507,3669,7310,-75,187776,105,1078,3790,5697,27776,9216,0
1589632,101,7214,3662,7199,-76,202912,94,2450,3786,5682,27776,9216,0
1589632,101,7214,3662,7199,-82,548,94,11640,3524,6917,27776,8453,0
1376640,118,11363,3639,7089,-81,192736,100,4369,3783,5662,27776,9216,0
1376640,118,11363,3639,7089,-88,351,119,17817,3523,6987,27776,8453,0
1398272,96,8413,3611,7016,-72,1720768,101,6320,3783,5647,27776,9216,0
1467264,104,18319,3605,6926,-72,2287232,100,2186,3785,5633,27776,9216,0
1467264,104,18319,3605,6926,-73,529,129,17036,3520,7085,27776,8453,0
1454208,105,19709,3604,6874,-63,1346304,101,920,3778,5605,27776,9216,0
1414656,120,10349,3613,6814,-73,2015360,104,1940,3784,5573,27776,9216,0
1275264,112,10410,3607,6759,-75,3111424,102,3239,3794,5543,27776,9216,0
1275264,112,10410,3607,6759,-81,525,113,13923,3517,7186,27776,8453,0
1386496,105,17463,3586,6707,-67,1196192,102,2784,3795,5522,27776,9216,0
1386496,105,17463,3586,6707,-85,472,124,11396,3516,7209,27776,8453,0
1456000,91,14411,3574,6662,-63,213440,103,1763,3787,5502,27776,9216,0
1479680,107,9611,3590,6632,-77,775,131,18168,3507,7233,27776,8453,0
1491584,107,8607,3605,6609,-78,158880,100,2153,3781,5482,27776,9216,0
1352960,96,7617,3608,6581,-69,167840,105,2051,3785,5480,27776,9216,0
1127936,103,10235,3593,6551,-72,173024,102,2326,3788,5475,27776,9216,0
1127936,103,10235,3593,6551,-77,407,123,16592,3502,7241,27776,8453,0
1064576,107,5800,3581,6529,-71,177408,104,1237,3781,5467,27776,9216,0
1064576,107,5800,3581,6529,-80,551,122,10855,3501,7243,27776,8453,0
1043456,114,10975,3573,6519,-71,168608,100,2457,3779,5455,27776,9216,0
1043456,114,10975,3573,6519,-75,856,91,21660,3495,7243,27776,8453,0
902976,105,10156,3560,6500,-75,161088,99,3794,3782,5435,27776,9216,0
648576,100,11028,3560,6493,-71,184000,103,3652,3784,5411,27776,9216,0
648576,100,11028,3560,6493,-80,470,91,18199,3494,7237,27776,8453,0
248096,108,6888,3525,6472,-79,206208,100,3776,3778,5391,27776,9216,0
207904,98,8682,3510,6466,-77,784,128,12776,3492,7229,27776,8453,0
382400,94,8395,3477,6454,-70,163,143,12981,3490,7222,27776,8453,0
499391,100,11704,3437,6440,-81,224831,102,3941,3758,5307,27776,9216,0
499391,100,11704,3437,6440,-79,1012,118,14403,3487,7222,27776,8453,0
494463,120,6465,3411,6447,-83,191680,101,1836,3759,5295,27776,9216,0
502848,105,8273,3378,6447,-78,195680,102,2727,3743,5282,27776,9216,0
502848,105,8273,3378,6447,-88,622,121,14235,3488,7208,27776,8453,0
589184,93,7330,3354,6458,-80,195328,97,3575,3738,5274,27776,9216,0
718912,98,6689,3354,6483,-75,168032,100,2733,3716,5266,27776,9216,0
587840,106,5378,3360,6511,-81,1081,175,14188,3485,7193,27776,8453,0
642112,103,8263,3350,6526,-78,88640,102,1951,3678,5267,27776,9216,0
411935,111,12086,3351,6584,-71,45568,109,5391,3643,5291,27776,9216,0
460608,107,11704,3344,6604,-73,31392,105,3185,3625,5305,27776,9216,0
506368,100,10835,3350,6656,-71,51175,103,2386,3611,5343,27776,9216,0
506368,100,10835,3350,6656,-81,7966,116,11985,3456,7249,27776,8453,0
629824,98,4851,3354,6681,-77,105616,103,2691,3607,5363,27776,9216,0
700928,106,7545,3361,6703,-84,137712,100,1878,3594,5378,27776,9216,0
682688,99,5379,3371,6728,-76,156384,104,2543,3581,5395,27776,9216,0
676928,105,4928,3371,6745,-81,268256,96,2404,3559,5409,27776,9216,0
713344,111,7204,3377,6757,-83,355904,102,2523,3556,5431,27776,9216,0
641152,101,2514,3380,6767,-78,322368,99,2028,3556,5454,27776,9216,0
613888,96,4905,3379,6774,-80,250528,100,1604,3550,5474,27776,9216,0
594368,101,4990,3385,6782,-77,248799,99,2297,3564,5496,27776,9216,0
628032,102,10298,3383,6788,-83,255711,102,2468,3573,5514,27776,9216,0
507392,100,5321,3385,6788,-85,187456,103,2009,3586,5528,27776,9216,0
584896,100,5054,3377,6787,-75,65263,103,1738,3575,5533,27776,9216,0
711040,117,4238,3377,6787,-75,161344,100,2869,3572,5544,27776,9216,0
711040,117,4238,3377,6787,-76,6526080,121,21718,3624,6920,27776,8453,0
793791,104,2527,3377,6787,-69,100671,100,4552,3567,5553,27776,9216,0
793791,104,2527,3377,6787,-79,607360,139,19807,3594,6852,27776,8453,0
878911,101,2469,3381,6787,-76,178032,102,3477,3565,5562,27776,9216,0
878911,101,2469,3381,6787,-79,516800,124,23426,3565,6810,27776,8453,0
936639,103,2946,3386,6795,-77,187360,89,7052,3569,5573,27776,9216,0
936639,103,2946,3386,6795,-81,4376384,106,13702,3548,6755,27776,8453,0
1029951,102,5795,3401,6800,-69,187200,101,4389,3578,5587,27776,9216,0
1029951,102,5795,3401,6800,-81,8236031,109,10239,3574,6740,27776,8453,0
1041983,119,8804,3405,6800,-76,171680,105,2771,3582,5596,27776,9216,0
1041983,119,8804,3405,6800,-80,8386560,94,4220,3621,6740,27776,8453,0
3449087,103,4579,3417,6809,-80,171456,102,4127,3592,5607,27776,9216,0
3449087,103,4579,3417,6809,-78,8386560,108,9011,3655,6726,27776,8453,0
6630911,96,5119,3465,6826,-75,142752,111,3875,3596,5617,27776,9216,0
3195392,104,7187,3479,6824,-76,129728,99,2175,3601,5621,27776,9216,0
3195392,104,7187,3479,6824,-75,8386560,101,4736,3707,6658,27776,8453,0
1296640,108,11202,3476,6807,-70,130784,107,3357,3616,5631,27776,9216,0
1296640,108,11202,3476,6807,-69,7946239,103,11801,3729,6617,27776,8453,0
1401344,101,6632,3467,6782,-79,400607,107,4114,3633,5634,27776,9216,0
1401344,101,6632,3467,6782,-82,7713280,113,11085,3716,6567,27776,8453,0
1078016,95,3650,3462,6764,-80,438464,103,2109,3642,5634,27776,9216,0
1078016,95,3650,3462,6764,-81,8102400,93,6470,3740,6531,27776,8453,0
986880,103,1560,3459,6750,-78,374080,109,2328,3656,5634,27776,9216,0
986880,103,1560,3459,6750,-76,7838208,99,7937,3768,6489,27776,8453,0
1319872,101,4489,3459,6735,-79,259168,100,5047,3667,5624,27776,9216,0
1319872,101,4489,3459,6735,-81,7921664,109,4800,3779,6452,27776,8453,0
1465856,98,3728,3468,6723,-74,140960,108,3377,3678,5613,27776,9216,0
1465856,98,3728,3468,6723,-72,8386560,104,7168,3781,6407,27776,8453,0
1600640,95,2635,3469,6706,-80,127312,104,3722,3690,5595,27776,9216,0
1600640,95,2635,3469,6706,-73,8386560,102,3610,3772,6364,27776,8453,0
851008,103,5040,3471,6695,-74,143728,108,5478,3689,5583,27776,9216,0
851008,103,5040,3471,6695,-71,8386560,107,3183,3766,6324,27776,8453,0
1455231,101,2453,3463,6683,-75,160064,87,4249,3692,5568,27776,9216,0
1455231,101,2453,3463,6683,-75,8386560,106,4628,3758,6285,27776,8453,0
1978496,100,851,3471,6674,-73,168576,100,2512,3689,5553,27776,9216,0
1978496,100,851,3471,6674,-74,7913472,102,5553,3735,6246,27776,8453,0
1618816,100,1126,3465,6664,-75,173152,104,3461,3702,5541,27776,9216,0
1618816,100,1126,3465,6664,-77,8386560,104,3997,3721,6217,27776,8453,0
2371968,103,2727,3470,6655,-75,169536,105,3887,3708,5530,27776,9216,0
2371968,103,2727,3470,6655,-68,7831552,109,7648,3708,6195,27776,8453,0
2903039,92,9760,3472,6650,-74,161856,101,2886,3704,5516,27776,9216,0
2903039,92,9760,3472,6650,-83,8256000,101,3569,3684,6180,27776,8453,0
2561792,96,8991,3474,6637,-74,139680,104,5516,3691,5507,27776,9216,0
2561792,96,8991,3474,6637,-66,6980608,116,5616,3670,6162,27776,8453,0
5374976,105,2356,3487,6633,-70,115360,99,5595,3673,5491,27776,9216,0
5374976,105,2356,3487,6633,-76,5286400,114,3438,3678,6147,27776,8453,0
5564928,113,5561,3505,6625,-84,126640,94,4343,3654,5488,27776,9216,0
5735936,98,6085,3528,6627,-78,136528,111,2936,3630,5483,27776,9216,0
5735936,98,6085,3528,6627,-69,6737407,100,4336,3672,6132,27776,8453,0
3402240,101,6572,3536,6611,-75,350048,100,4813,3604,5483,27776,9216,0
3402240,101,6572,3536,6611,-76,6433791,103,3722,3668,6132,27776,8453,0
2768896,102,4191,3521,6589,-72,280928,107,3026,3581,5486,27776,9216,0
2899456,100,1580,3530,6574,-76,241151,96,2369,3564,5491,27776,9216,0
2899456,100,1580,3530,6574,-79,8284160,106,4492,3712,6129,27776,8453,0
2848768,99,1754,3540,6566,-78,215168,102,2186,3546,5505,27776,9216,0
2072191,98,3673,3547,6556,-74,224959,97,1560,3524,5515,27776,9216,0
1572991,100,5143,3553,6536,-78,206944,100,5208,3519,5535,27776,9216,0
1572991,100,5143,3553,6536,-81,23930,114,11757,3714,6098,27776,8453,0
1760896,103,3076,3552,6511,-71,244288,92,15535,3524,5561,27776,9216,0
1760896,103,3076,3552,6511,-83,8730,107,8309,3728,6136,27776,8453,0
1082368,101,6616,3526,6472,-79,222495,108,18066,3541,5600,27776,9216,0
1082368,101,6616,3526,6472,-85,1222,92,10512,3733,6210,27776,8453,0
1051136,191,36542,3511,6444,-85,878336,101,9953,3563,5626,27776,9216,0
1156864,143,33295,3491,6429,-66,879008,103,16426,3563,5636,27776,9216,0
1156864,143,33295,3491,6429,-81,1932,127,19827,3746,6398,27776,8453,0
1081472,106,5940,3480,6422,-67,2924544,90,11259,3572,5647,27776,9216,0
1063104,103,6604,3467,6414,-75,3330048,94,8834,3576,5648,27776,9216,0
1031743,104,8954,3482,6424,-70,2857728,106,4219,3574,5658,27776,9216,0
1031679,99,4645,3489,6427,-72,469856,106,4148,3565,5656,27776,9216,0
1031679,99,4645,3489,6427,-82,984,104,10309,3741,6521,27776,8453,0
847424,110,6181,3496,6427,-79,223424,109,4541,3551,5656,27776,9216,0
834688,104,9695,3503,6436,-76,224576,96,4438,3541,5658,27776,9216,0
1048960,103,5335,3514,6439,-82,197440,97,3892,3543,5665,27776,9216,0
1051711,115,14784,3518,6436,-69,178240,104,5858,3548,5675,27776,9216,0
1051711,115,14784,3518,6436,-79,1427,91,21173,3735,6627,27776,8453,0
1054655,105,10374,3509,6427,-77,181600,95,4357,3556,5687,27776,9216,0
1146496,97,6920,3496,6425,-81,3097,107,17326,3730,6652,27776,8453,0
1245184,111,10561,3484,6414,-76,201600,108,4730,3567,5703,27776,9216,0
1178112,100,9524,3480,6419,-69,230624,99,5729,3570,5706,27776,9216,0
968640,98,7062,3490,6427,-71,1177600,101,5754,3569,5706,27776,9216,0
968640,98,7062,3490,6427,-71,486,147,18411,3707,6589,27776,8453,0
954687,106,3459,3485,6431,-71,1015488,110,5912,3575,5717,27776,9216,0
1065024,100,1112,3485,6436,-71,1001664,101,5604,3586,5727,27776,9216,0
1086848,101,8478,3518,6451,-76,1591424,95,4313,3611,5740,27776,9216,0
1086848,101,8478,3518,6451,-86,1817,142,17221,3705,6705,27776,8453,0
1167616,107,9383,3495,6436,-83,1913856,102,2904,3624,5740,27776,9216,0
1158784,102,10925,3480,6452,-67,3122176,100,3819,3634,5753,27776,9216,0
1158784,102,10925,3480,6452,-87,2379,137,13711,3696,6757,27776,8453,0
1162624,106,8031,3465,6453,-71,2251392,108,3097,3646,5753,27776,9216,0
1162624,106,8031,3465,6453,-82,625,140,15621,3700,6792,27776,8453,0
972543,104,6701,3450,6453,-81,1540607,100,2964,3658,5755,27776,9216,0
972543,104,6701,3450,6453,-78,3014,95,13295,3699,6816,27776,8453,0
890303,97,4351,3451,6460,-79,1451904,96,3217,3668,5755,27776,9216,0
996224,104,5379,3486,6485,-73,1524224,105,4381,3681,5763,27776,9216,0
1227008,108,4512,3497,6496,-70,1546752,96,2424,3691,5768,27776,9216,0
1108351,95,7232,3508,6504,-71,2140416,99,3884,3698,5768,27776,9216,0
1108351,95,7232,3508,6504,-86,855,89,12508,3693,6886,27776,8453,0
919743,100,6604,3513,6505,-80,3019520,100,4356,3708,5769,27776,9216,0
919743,100,6604,3513,6505,-86,139,120,19746,3695,6897,27776,8453,0
1024447,117,6402,3539,6510,-72,3142912,105,5026,3718,5763,27776,9216,0
981311,99,4153,3564,6515,-75,883328,101,5260,3727,5751,27776,9216,0
1017023,97,7162,3589,6536,-71,216320,110,5867,3732,5731,27776,9216,0
1017023,97,7162,3589,6536,-81,876,84,11654,3694,6949,27776,8453,0
1021951,103,7307,3613,6541,-71,213696,99,3925,3739,5709,27776,9216,0
982336,107,9865,3629,6528,-70,1526208,102,6865,3746,5690,27776,9216,0
980799,100,4656,3650,6510,-77,3056640,99,3460,3756,5670,27776,9216,0
941631,104,5754,3670,6503,-82,3293184,97,3885,3763,5651,27776,9216,0
928639,95,4816,3688,6502,-76,3188992,98,5140,3762,5625,27776,9216,0
955775,101,5800,3705,6500,-67,856640,120,3715,3762,5601,27776,9216,0
1079103,103,3924,3722,6503,-76,1246720,98,3841,3760,5576,27776,9216,0
1188736,100,3318,3741,6511,-81,2122272,97,4660,3757,5553,27776,9216,0
1268096,98,3140,3747,6489,-74,586368,107,2007,3748,5539,27776,9216,0
1268096,98,3140,3747,6489,-77,133,103,12297,3703,7162,27776,8453,0
1237504,102,4112,3751,6471,-77,331808,101,2185,3754,5527,27776,9216,0
1101952,106,2357,3747,6460,-73,2695936,103,6470,3752,5519,27776,9216,0
1101952,106,2357,3747,6460,-83,12133,109,15573,3692,7278,27776,8453,0
1043008,96,3697,3719,6409,-73,1856383,102,4886,3742,5517,27776,9216,0
1140480,100,2765,3702,6366,-74,2160640,102,3137,3745,5507,27776,9216,0
1140480,100,2765,3702,6366,-78,362626,104,19157,3681,7325,27776,8453,0
1143168,106,4195,3688,6323,-69,745600,99,3798,3753,5507,27776,9216,0
1143168,106,4195,3688,6323,-86,565184,105,11329,3642,7291,27776,8453,0
1103744,109,7208,3691,6298,-75,129935,107,4453,3763,5506,27776,9216,0
1103744,109,7208,3691,6298,-83,420032,116,13021,3619,7209,27776,8453,0
1164288,98,3528,3701,6284,-65,150624,97,7275,3765,5501,27776,9216,0
1152000,103,4423,3715,6279,-72,192288,114,4002,3776,5490,27776,9216,0
1095552,95,3113,3724,6264,-70,167520,96,5635,3786,5470,27776,9216,0
1126335,106,9697,3731,6248,-76,154064,88,6616,3789,5451,27776,9216,0
1126335,106,9697,3731,6248,-81,7280128,85,7192,3592,6928,27776,8453,0
882368,101,5400,3737,6227,-75,586048,95,6072,3800,5428,27776,9216,0
872703,103,4774,3732,6204,-78,293568,110,4873,3808,5410,27776,9216,0
822848,106,6709,3729,6189,-81,305744,94,4251,3811,5396,27776,9216,0
822848,106,6709,3729,6189,-86,46202,119,11962,3576,6781,27776,8453,0
723072,101,5771,3728,6177,-80,189120,104,3030,3809,5381,27776,9216,0
723072,101,5771,3728,6177,-82,8693,99,11238,3588,6786,27776,8453,0
707584,98,4657,3746,6178,-78,213824,104,2522,3815,5369,27776,9216,0
825216,101,1553,3733,6158,-79,163232,101,4511,3823,5331,27776,9216,0
821247,105,7214,3739,6163,-80,170368,111,3796,3831,5307,27776,9216,0
561663,124,4358,3747,6164,-71,1920896,98,4822,3826,5265,27776,9216,0
521856,101,5744,3724,6141,-75,748671,101,4001,3831,5245,27776,9216,0
385024,94,5251,3713,6118,-70,1351935,110,7751,3824,5225,27776,9216,0
385024,94,5251,3713,6118,-87,207,107,9311,3591,7147,27776,8453,0
407871,112,18365,3710,6111,-89,289712,101,3484,3827,5210,27776,9216,0
428735,100,11537,3700,6099,-78,131072,100,6050,3824,5197,27776,9216,0
586560,108,11719,3674,6079,-76,88960,105,4686,3818,5197,27776,9216,0
573056,92,8973,3677,6082,-75,102127,97,5115,3827,5202,27776,9216,0
471296,103,5312,3690,6093,-81,95664,108,4723,3840,5213,27776,9216,0
427776,105,8209,3688,6108,-78,122832,105,3670,3834,5219,27776,9216,0
427776,105,8209,3688,6108,-83,68,107,11446,3581,7124,27776,8453,0
420096,98,5265,3686,6113,-80,132767,103,5360,3837,5219,27776,9216,0
434559,99,4732,3674,6101,-75,96943,92,4130,3837,5213,27776,9216,0
559168,101,10551,3652,6087,-86,14088,107,4695,3842,5200,27776,9216,0
498560,101,11405,3661,6080,-77,8900,107,5272,3844,5192,27776,9216,0
426880,155,27422,3661,6082,-78,9179,93,7000,3850,5186,27776,9216,0
426880,155,27422,3661,6082,-89,2858,108,9522,3559,7161,27776,8453,0
716416,122,14730,3658,6085,-72,7196,106,6592,3847,5171,27776,9216,0
626240,99,12617,3668,6107,-76,5319,104,5529,3844,5163,27776,9216,0
513088,135,6508,3662,6142,-65,6292,100,3447,3856,5146,27776,9216,0
605632,107,11524,3655,6146,-67,7201,99,3886,3861,5137,27776,9216,0
605632,107,11524,3655,6146,-87,5548,93,11143,3507,6953,27776,8453,0
785216,102,12708,3651,6159,-87,6565,96,4426,3866,5129,27776,9216,0
435328,102,16272,3645,6157,-69,5837,100,5657,3869,5119,27776,9216,0
275776,94,7076,3637,6158,-81,3877,107,5257,3870,5112,27776,9216,0
275776,94,7076,3637,6158,-79,10658,103,10395,3500,6850,27776,8453,0
371840,98,10237,3630,6166,-71,5263,95,4784,3872,5107,27776,9216,0
371840,98,10237,3630,6166,-87,2901,89,10091,3498,6825,27776,8453,0
332352,124,12793,3639,6181,-81,6017,118,6153,3873,5102,27776,9216,0
332352,124,12793,3639,6181,-85,2894,95,8728,3489,6792,27776,8453,0
382656,118,4967,3640,6186,-73,5547,107,4115,3877,5099,27776,9216,0
382656,118,4967,3640,6186,-87,1967,104,14877,3480,6770,27776,8453,0
431295,101,6715,3636,6186,-66,5056,97,2823,3881,5095,27776,9216,0
521856,108,18755,3623,6185,-65,5918,105,4225,3885,5095,27776,9216,0
352960,95,5715,3610,6183,-62,6908,103,3493,3888,5095,27776,9216,0
352960,95,5715,3610,6183,-87,2889,101,11241,3472,6718,27776,8453,0
290304,96,8352,3608,6183,-69,7721,94,2263,3892,5095,27776,9216,0
169344,98,6629,3605,6190,-81,7558,102,5029,3896,5101,27776,9216,0
169344,98,6629,3605,6190,-85,2554,118,10873,3460,6698,27776,8453,0
57832,107,2837,3603,6193,-81,4852,107,6402,3902,5106,27776,9216,0
57832,107,2837,3603,6193,-77,1630,123,20144,3448,6685,27776,8453,0
64904,102,6507,3599,6200,-70,4580,103,4911,3905,5102,27776,9216,0
64904,102,6507,3599,6200,-79,851,110,9924,3439,6671,27776,8453,0
253984,99,4937,3591,6202,-63,2786,100,11816,3907,5097,27776,9216,0
253984,99,4937,3591,6202,-73,1102,127,9059,3430,6671,27776,8453,0
294464,97,12307,3588,6206,-75,6434,103,6477,3910,5087,27776,9216,0
294464,97,12307,3588,6206,-69,787,100,8097,3425,6668,27776,8453,0
199679,92,13726,3587,6214,-63,6888,99,5141,3912,5080,27776,9216,0
199679,92,13726,3587,6214,-70,1017,102,6350,3426,6685,27776,8453,0
222912,104,6242,3583,6229,-71,7025,97,3735,3915,5073,27776,9216,0
222912,104,6242,3583,6229,-75,518,102,7121,3427,6695,27776,8453,0
201312,97,9141,3585,6244,-74,6140,97,3407,3918,5062,27776,9216,0
201312,97,9141,3585,6244,-83,413,105,5872,3425,6712,27776,8453,0
171967,110,6550,3585,6254,-73,582,97,12961,3421,6719,27776,8453,0
81424,99,17583,3576,6263,-65,3069,90,5742,3924,5045,27776,9216,0
81424,99,17583,3576,6263,-72,655,92,11130,3421,6746,27776,8453,0
73440,105,11497,3568,6270,-65,5632,107,6483,3925,5035,27776,9216,0
73440,105,11497,3568,6270,-80,792,114,6757,3417,6773,27776,8453,0
145376,111,14455,3569,6283,-73,1056,103,5578,3924,5028,27776,9216,0
145376,111,14455,3569,6283,-81,784,105,10999,3410,6796,27776,8453,0
70104,108,16131,3569,6308,-74,529,96,3264,3922,5018,27776,9216,0
70104,108,16131,3569,6308,-74,808,107,13039,3406,6801,27776,8453,0
41448,107,12069,3571,6320,-73,384,127,8843,3914,5008,27776,9216,0
41448,107,12069,3571,6320,-80,1329,104,11744,3405,6815,27776,8453,0
31972,94,16195,3568,6328,-75,355,96,9225,3917,5000,27776,9216,0
31972,94,16195,3568,6328,-76,1510,96,8333,3407,6833,27776,8453,0
105872,117,4611,3565,6344,-74,248,104,2441,3917,4993,27776,9216,0
105872,117,4611,3565,6344,-67,828,103,16363,3403,6857,27776,8453,0
74576,107,5100,3561,6345,-67,260,96,3322,3914,4989,27776,9216,0
53864,103,5111,3556,6351,-82,294,96,4608,3913,4989,27776,9216,0
47120,97,9830,3551,6354,-67,356,100,3455,3909,4989,27776,9216,0
47120,97,9830,3551,6354,-75,515,94,12734,3370,6858,27776,8453,0
34828,97,3858,3550,6361,-68,451,105,3568,3907,4989,27776,9216,0
34828,97,3858,3550,6361,-85,533,128,19091,3356,6856,27776,8453,0
29639,120,11909,3551,6368,-63,942,98,5334,3900,4986,27776,9216,0
29639,120,11909,3551,6368,-77,421,114,6793,3352,6848,27776,8453,0
24504,96,15008,3548,6375,-70,816,99,2087,3889,4983,27776,9216,0
24504,96,15008,3548,6375,-81,431,96,6596,3345,6841,27776,8453,0
18132,117,8634,3546,6386,-76,271,106,3442,3881,4976,27776,9216,0
18132,117,8634,3546,6386,-76,180,98,8696,3353,6850,27776,8453,0
9369,95,17982,3547,6394,-69,225,97,5573,3868,4968,27776,9216,0
2979,109,6761,3543,6403,-69,361,97,4281,3868,4963,27776,9216,0
4788,92,8231,3539,6410,-67,819,101,4886,3868,4963,27776,9216,0
4206,103,4946,3531,6419,-77,824,97,6507,3859,4963,27776,9216,0
1918,94,9437,3524,6420,-73,512,103,2623,3855,4963,27776,9216,0
1918,94,9437,3524,6420,-81,2451,84,9934,3365,7039,27776,8453,0
4071,118,14697,3517,6427,-72,275,106,4048,3856,4971,27776,9216,0
3148,107,11428,3505,6429,-80,1816,134,15074,3364,7063,27776,8453,0
848,109,4526,3485,6427,-73,614,102,2770,3861,4974,27776,9216,0
1041,97,15113,3476,6427,-72,657,101,3076,3864,4963,27776,9216,0
1041,97,15113,3476,6427,-82,2499,110,14139,3357,7078,27776,8453,0
1394,101,10085,3474,6435,-63,387,104,3419,3867,4963,27776,9216,0
1394,101,10085,3474,6435,-75,4976,96,12526,3344,7062,27776,8453,0
1688,106,6616,3472,6442,-59,400,102,2584,3869,4963,27776,9216,0
1688,106,6616,3472,6442,-76,5891,124,12884,3340,7048,27776,8453,0
1539,112,6005,3477,6451,-62,249,104,2617,3874,4963,27776,9216,0
1668,101,5714,3473,6454,-60,539,100,2859,3876,4965,27776,9216,0
1426,100,5314,3469,6460,-69,438,102,3321,3879,4966,27776,9216,0
1716,100,7417,3461,6463,-66,347,101,2594,3875,4963,27776,9216,0
1716,100,7417,3461,6463,-80,1555,114,10895,3334,7030,27776,8453,0
1518,111,5029,3458,6465,-75,421,104,2113,3876,4964,27776,9216,0
1518,111,5029,3458,6465,-81,2476,105,14826,3321,7020,27776,8453,0
1394,94,9303,3459,6472,-75,630,102,3183,3872,4963,27776,9216,0
1394,94,9303,3459,6472,-84,2129,97,9706,3316,7026,27776,8453,0
1443,108,8396,3462,6474,-64,1460,100,5134,3857,4963,27776,9216,0
1443,108,8396,3462,6474,-75,2829,95,9689,3314,7020,27776,8453,0
1211,107,5781,3464,6484,-77,812,102,4424,3853,4963,27776,9216,0
1211,107,5781,3464,6484,-85,2491,108,6337,3317,7018,27776,8453,0
1258,92,4815,3468,6497,-86,536,101,3810,3849,4965,27776,9216,0
1258,92,4815,3468,6497,-83,1796,104,10919,3310,7003,27776,8453,0
1350,103,9224,3468,6512,-64,816,95,5558,3842,4971,27776,9216,0
1350,103,9224,3468,6512,-79,1684,104,10659,3297,6996,27776,8453,0
873,122,8996,3467,6517,-76,735,103,5119,3841,4971,27776,9216,0
873,122,8996,3467,6517,-87,1475,103,9239,3291,6984,27776,8453,0
867,98,1992,3469,6524,-72,1002,97,3576,3837,4981,27776,9216,0
867,98,1992,3469,6524,-83,1797,151,17191,3295,6986,27776,8453,0
783,102,11440,3471,6533,-73,974,103,5830,3827,4983,27776,9216,0
1178,120,6818,3470,6538,-80,738,104,5651,3817,4989,27776,9216,0
1178,120,6818,3470,6538,-86,1756,102,6596,3287,6974,27776,8453,0
1059,98,6326,3465,6558,-65,691,102,3571,3815,4995,27776,9216,0
1059,98,6326,3465,6558,-81,2008,108,15058,3284,6973,27776,8453,0
1486,98,8936,3465,6568,-62,1149,106,5251,3808,5003,27776,9216,0
1486,98,8936,3465,6568,-86,1926,94,9590,3284,6975,27776,8453,0
1920,101,8423,3468,6577,-71,1068,102,7115,3809,5013,27776,9216,0
